TransactionID,AccountID,DeviceID,IPAddress,MerchantID,TransactionDate,Amount,TransactionType,Channel,CustomerAge,CustomerGender,LoginAttempts,AccountBalance,TransactionDuration,IsFraud
TXN000704,ACC5777,DEV735,15.198.156.122,MER42,2024-01-15 15:30:00,250.08,Payment,POS,69.0,Female,4,93838.9,33.0,0
TXN000705,ACC4900,DEV474,111.130.82.9,MER42,2024-01-15 16:00:00,37.78,Transfer,Web,20.0,Male,1,79023.47,60.0,0
TXN000706,ACC7677,DEV732,92.28.206.34,MER38,2024-01-15 16:30:00,189.56,Transfer,Web,42.0,Female,3,96469.27,20.0,0
TXN000707,ACC7981,DEV607,6.139.110.37,MER78,2024-01-15 17:00:00,430.49,Payment,ATM,50.0,Female,2,61028.86,144.0,0
TXN000708,ACC7376,DEV886,77.92.146.66,MER79,2024-01-15 17:30:00,112.54,Withdrawal,ATM,57.0,Female,5,33711.79,70.0,0
TXN000709,ACC1523,DEV497,136.7.246.121,MER40,2024-01-15 18:00:00,116.49,Transfer,Web,34.0,Male,1,82751.65,151.0,0
TXN000710,ACC3393,DEV219,84.174.131.178,MER89,2024-01-15 18:30:00,92.72,Transfer,Web,62.0,Female,5,29499.9,162.0,0
TXN000711,ACC3593,DEV536,85.194.44.135,MER40,2024-01-15 19:00:00,59.15,Transfer,Mobile,31.0,Male,1,16894.89,73.0,0
TXN000712,ACC8240,DEV928,87.15.76.194,MER98,2024-01-15 19:30:00,96.84,Payment,POS,54.0,Female,1,70775.74,27.0,0
TXN000713,ACC7937,DEV775,240.8.59.77,MER55,2024-01-15 20:00:00,138.5,Deposit,Mobile,73.0,Female,2,64076.09,194.0,0
TXN000714,ACC7190,DEV564,77.244.248.70,MER86,2024-01-15 20:30:00,640.21,Transfer,ATM,71.0,Female,2,87955.42,252.0,0
TXN000715,ACC6240,DEV385,15.70.101.225,MER61,2024-01-15 21:00:00,416.52,Transfer,Web,40.0,Male,2,96211.51,149.0,0
TXN000716,ACC7493,DEV364,169.21.151.112,MER19,2024-01-15 21:30:00,297.24,Transfer,ATM,,Male,1,85791.16,181.0,0
TXN000717,ACC3878,DEV419,229.171.0.9,MER97,2024-01-15 22:00:00,329.91,Deposit,Mobile,46.0,Female,4,6472.17,199.0,0
TXN000718,ACC5143,DEV772,235.207.109.199,MER83,2024-01-15 22:30:00,94.62,Deposit,ATM,55.0,Male,5,66619.09,17.0,1
TXN000719,ACC4644,DEV475,184.112.216.49,MER50,2024-01-15 23:00:00,160.7,Transfer,ATM,71.0,Female,1,78580.88,170.0,0
TXN000720,ACC5432,DEV919,12.88.208.187,MER86,2024-01-15 23:30:00,338.16,Transfer,POS,44.0,Female,4,98201.91,154.0,0
TXN000721,ACC2276,DEV188,154.237.111.77,MER12,2024-01-16 00:00:00,74.87,Withdrawal,ATM,55.0,Female,1,37778.8,49.0,0
TXN000722,ACC6811,DEV753,169.163.120.22,MER68,2024-01-16 00:30:00,489.59,Deposit,Mobile,70.0,Female,2,17403.22,178.0,1
TXN000723,ACC1302,DEV302,171.133.238.196,MER61,2024-01-16 01:00:00,80.62,Withdrawal,POS,57.0,Male,4,85366.84,171.0,0
TXN000724,ACC1638,DEV920,171.24.17.189,MER43,2024-01-16 01:30:00,137.85,Transfer,ATM,62.0,Female,5,32087.94,201.0,1
TXN000725,ACC1055,DEV838,141.42.77.27,MER58,2024-01-16 02:00:00,185.58,Transfer,Mobile,67.0,Male,2,60021.09,210.0,1
TXN000726,ACC9717,DEV433,146.58.187.62,MER37,2024-01-16 02:30:00,451.15,Transfer,Web,40.0,Female,1,39294.53,86.0,0
TXN000727,ACC9150,DEV321,185.91.178.55,MER92,2024-01-16 03:00:00,42.08,Transfer,POS,48.0,Female,2,40531.46,72.0,0
TXN000728,ACC3125,DEV140,155.159.110.136,MER96,2024-01-16 03:30:00,205.64,Payment,ATM,53.0,Female,4,73380.22,101.0,0
TXN000729,ACC1364,DEV807,232.223.211.219,MER22,2024-01-16 04:00:00,110.35,Payment,ATM,34.0,Female,5,36466.77,171.0,0
TXN000730,ACC7809,DEV167,225.67.45.248,MER78,2024-01-16 04:30:00,46.91,Payment,POS,54.0,Female,1,69460.97,81.0,0
TXN000731,ACC5621,DEV875,226.239.66.153,MER76,2024-01-16 05:00:00,224.82,Withdrawal,Mobile,20.0,Male,3,1925.68,,0
TXN000732,ACC6126,DEV613,136.5.207.23,MER70,2024-01-16 05:30:00,120.52,Deposit,ATM,53.0,Male,2,32802.42,200.0,0
TXN000733,ACC6122,DEV972,176.230.93.172,MER69,2024-01-16 06:00:00,162.25,Transfer,Mobile,72.0,Female,5,32244.88,295.0,0
TXN000734,ACC2646,DEV736,13.196.24.147,MER80,2024-01-16 06:30:00,58.49,Deposit,POS,22.0,Male,2,75009.11,140.0,0
TXN000735,ACC1918,DEV721,118.81.110.81,MER33,2024-01-16 07:00:00,98.46,Payment,ATM,63.0,Male,2,31798.43,40.0,0
TXN000736,ACC3797,DEV697,66.201.246.44,MER72,2024-01-16 07:30:00,144.1,Transfer,Web,32.0,Female,1,63516.05,252.0,0
TXN000737,ACC7506,DEV731,114.174.62.75,MER95,2024-01-16 08:00:00,77.86,Transfer,Web,69.0,Female,5,69008.18,258.0,0
TXN000738,ACC6870,DEV226,239.204.113.110,MER70,2024-01-16 08:30:00,33.17,Withdrawal,Web,66.0,Female,1,66013.34,218.0,0
TXN000739,ACC2531,DEV354,249.182.202.146,MER32,2024-01-16 09:00:00,489.11,Deposit,POS,23.0,Female,3,60527.72,256.0,0
TXN000740,ACC9172,DEV794,35.230.52.25,MER39,2024-01-16 09:30:00,107.45,Withdrawal,ATM,27.0,Male,5,41654.88,74.0,0
TXN000741,ACC4345,DEV115,238.13.117.44,MER69,2024-01-16 10:00:00,198.59,Payment,POS,71.0,Male,2,37643.85,238.0,0
TXN000742,ACC8673,DEV576,172.215.232.192,MER27,2024-01-16 10:30:00,79.41,Deposit,ATM,49.0,Male,1,56676.11,20.0,0
TXN000743,ACC7949,DEV161,51.170.118.213,MER65,2024-01-16 11:00:00,65.81,Payment,Web,40.0,Male,1,6838.46,178.0,0
TXN000744,ACC7882,DEV980,151.183.245.18,MER62,2024-01-16 11:30:00,78.43,Withdrawal,Web,65.0,Female,1,87644.07,191.0,1
TXN000745,ACC2906,DEV531,82.75.182.219,MER16,2024-01-16 12:00:00,78.94,Withdrawal,Mobile,34.0,Female,2,82618.86,298.0,0
TXN000746,ACC4086,DEV769,92.187.186.32,MER78,2024-01-16 12:30:00,117.85,Transfer,POS,63.0,Female,2,34965.28,229.0,0
TXN000747,ACC9152,DEV367,147.27.122.179,MER81,2024-01-16 13:00:00,117.62,Deposit,POS,37.0,Female,5,56898.5,278.0,0
TXN000748,ACC6750,DEV134,253.125.176.36,MER88,2024-01-16 13:30:00,103.12,Deposit,Mobile,61.0,Male,3,93256.66,16.0,0
TXN000749,ACC9905,DEV878,154.98.97.126,MER61,2024-01-16 14:00:00,21.72,Transfer,Web,58.0,Male,2,27527.86,223.0,0
TXN000750,ACC2062,DEV675,227.167.79.37,MER13,2024-01-16 14:30:00,102.8,Deposit,Web,32.0,Female,2,74374.3,5.0,1
TXN000751,ACC2976,DEV593,77.125.86.251,MER43,2024-01-16 15:00:00,27.79,Payment,POS,61.0,Male,2,8731.81,115.0,0
TXN000752,ACC2296,DEV661,54.149.15.27,MER78,2024-01-16 15:30:00,20.22,Payment,ATM,63.0,Male,2,52575.53,281.0,0
TXN000753,ACC7229,DEV568,240.162.187.172,MER42,2024-01-16 16:00:00,404.67,Withdrawal,Web,39.0,Female,3,88454.93,133.0,0
TXN000754,ACC8641,DEV866,46.71.235.182,MER78,2024-01-16 16:30:00,139.31,Payment,Mobile,67.0,Male,2,55395.07,97.0,0
TXN000755,ACC1125,DEV760,247.213.84.25,MER47,2024-01-16 17:00:00,161.6,Deposit,Mobile,69.0,Female,1,61817.16,43.0,1
TXN000756,ACC5632,DEV424,232.84.152.232,MER35,2024-01-16 17:30:00,77.07,Transfer,Mobile,23.0,Male,1,90810.11,163.0,0
TXN000757,ACC7288,DEV403,65.133.150.114,MER10,2024-01-16 18:00:00,359.5,Withdrawal,POS,21.0,Male,4,71678.38,190.0,0
TXN000758,ACC4596,DEV375,64.86.170.106,MER13,2024-01-16 18:30:00,152.39,Transfer,POS,40.0,Female,5,69739.03,260.0,1
TXN000759,ACC7168,DEV968,151.95.157.76,MER48,2024-01-16 19:00:00,219.91,Withdrawal,POS,61.0,Female,5,58845.21,243.0,1
TXN000760,ACC8561,DEV783,235.145.86.206,MER63,2024-01-16 19:30:00,68.96,Withdrawal,POS,62.0,Female,1,63482.37,108.0,1
TXN000761,ACC9258,DEV300,225.148.56.102,MER42,2024-01-16 20:00:00,482.88,Transfer,Mobile,36.0,Male,1,80468.69,33.0,0
TXN000762,ACC1232,DEV544,151.90.44.171,MER42,2024-01-16 20:30:00,257.6,Payment,Mobile,71.0,Female,5,97933.69,93.0,0
TXN000763,ACC7371,DEV423,210.87.114.46,MER81,2024-01-16 21:00:00,288.57,Payment,POS,62.0,Male,1,79634.87,55.0,0
TXN000764,ACC5206,DEV134,168.178.169.134,MER29,2024-01-16 21:30:00,28.35,Payment,POS,48.0,Female,2,70899.91,151.0,0
TXN000765,ACC8943,DEV581,50.175.83.90,MER25,2024-01-16 22:00:00,47.4,Payment,Mobile,61.0,Male,3,13986.72,40.0,0
TXN000766,ACC7891,DEV827,134.90.136.244,MER30,2024-01-16 22:30:00,50.45,Transfer,POS,69.0,Female,3,81799.5,288.0,0
TXN000767,ACC7738,DEV579,109.56.30.20,MER54,2024-01-16 23:00:00,47.39,Deposit,POS,20.0,Female,2,73731.44,105.0,1
TXN000768,ACC3472,DEV164,90.39.111.44,MER96,2024-01-16 23:30:00,290.08,Withdrawal,POS,45.0,Male,2,77158.0,111.0,0
TXN000769,ACC3739,DEV107,77.176.86.147,MER91,2024-01-17 00:00:00,4.86,Transfer,POS,20.0,Male,3,23494.1,295.0,0
TXN000770,ACC6401,DEV400,101.245.116.91,MER71,2024-01-17 00:30:00,11.87,Payment,Web,31.0,Female,2,90392.65,109.0,0
TXN000771,ACC2761,DEV442,145.27.168.193,MER40,2024-01-17 01:00:00,48.01,Payment,POS,35.0,Male,1,,225.0,0
TXN000772,ACC1876,DEV530,25.57.241.40,MER51,2024-01-17 01:30:00,33.45,Transfer,Mobile,44.0,Female,4,25734.4,80.0,0
TXN000773,ACC4812,DEV523,134.74.248.252,MER21,2024-01-17 02:00:00,39.57,Withdrawal,Mobile,68.0,Male,4,66470.83,231.0,0
TXN000774,ACC2460,DEV431,38.133.172.74,MER74,2024-01-17 02:30:00,239.88,Transfer,Mobile,27.0,Male,4,67534.59,88.0,1
TXN000775,ACC2733,DEV537,142.65.167.2,MER82,2024-01-17 03:00:00,124.22,Transfer,Mobile,66.0,Female,1,31675.79,80.0,0
TXN000776,ACC2605,DEV687,247.116.98.224,MER12,2024-01-17 03:30:00,0.87,Deposit,POS,32.0,Female,2,70301.22,253.0,0
TXN000777,ACC6622,DEV273,152.18.145.191,MER18,2024-01-17 04:00:00,84.14,Transfer,Web,36.0,Male,4,39099.09,259.0,0
TXN000778,ACC7767,DEV658,241.115.124.87,MER60,2024-01-17 04:30:00,78.61,Deposit,ATM,26.0,Male,1,517.46,54.0,0
TXN000779,ACC7986,DEV626,237.34.189.0,MER25,2024-01-17 05:00:00,18.15,Withdrawal,ATM,,Male,2,16679.31,214.0,0
TXN000780,ACC4517,DEV972,228.152.172.176,MER97,2024-01-17 05:30:00,169.12,Transfer,ATM,32.0,Male,4,88320.52,162.0,0
TXN000781,ACC4735,DEV758,252.125.234.225,MER87,2024-01-17 06:00:00,181.65,Transfer,ATM,68.0,Female,1,22658.05,237.0,0
TXN000782,ACC9434,DEV125,89.143.225.220,MER12,2024-01-17 06:30:00,191.42,Payment,Mobile,65.0,Female,2,11734.58,81.0,0
TXN000783,ACC3590,DEV919,147.150.210.24,MER33,2024-01-17 07:00:00,195.55,Transfer,POS,25.0,Male,1,68378.96,227.0,0
TXN000784,ACC2063,DEV704,16.181.242.72,MER82,2024-01-17 07:30:00,0.01,Payment,POS,66.0,Female,5,44350.29,125.0,1
TXN000785,ACC5324,DEV505,129.41.146.224,MER22,2024-01-17 08:00:00,461.61,Payment,ATM,70.0,Male,2,79760.8,111.0,0
TXN000786,ACC6342,DEV331,162.79.235.103,MER11,2024-01-17 08:30:00,252.47,Payment,ATM,18.0,Male,2,86213.77,245.0,0
TXN000787,ACC1005,DEV632,183.145.33.88,MER80,2024-01-17 09:00:00,351.48,Withdrawal,Web,24.0,Male,1,84675.89,32.0,0
TXN000788,ACC8489,DEV918,125.44.133.20,MER30,2024-01-17 09:30:00,2.37,Deposit,Web,70.0,Female,2,31644.42,196.0,0
TXN000789,ACC9659,DEV649,122.69.95.104,MER28,2024-01-17 10:00:00,407.39,Payment,Web,48.0,Male,2,50801.82,253.0,0
TXN000790,ACC9195,DEV887,48.234.38.30,MER98,2024-01-17 10:30:00,248.94,Transfer,Mobile,35.0,Female,5,65189.1,217.0,0
TXN000791,ACC6966,DEV604,234.9.29.248,MER56,2024-01-17 11:00:00,272.3,Transfer,POS,29.0,Female,3,32537.32,25.0,0
TXN000792,ACC9837,DEV768,244.17.187.87,MER31,2024-01-17 11:30:00,14.69,Payment,Mobile,65.0,Male,4,4589.38,159.0,0
TXN000793,ACC1117,DEV278,244.124.72.222,MER84,2024-01-17 12:00:00,201.36,Payment,Mobile,47.0,Female,5,49818.61,31.0,1
TXN000794,ACC3551,DEV231,15.3.190.167,MER42,2024-01-17 12:30:00,482.52,Transfer,POS,50.0,Male,2,1775.42,81.0,1
TXN000795,ACC6560,DEV922,9.108.136.153,MER41,2024-01-17 13:00:00,170.24,Payment,Web,64.0,Male,4,95089.24,61.0,0
TXN000796,ACC5289,DEV554,132.208.15.142,MER73,2024-01-17 13:30:00,126.79,Deposit,POS,24.0,Female,5,79770.02,123.0,0
TXN000797,ACC1846,DEV447,99.120.51.68,MER94,2024-01-17 14:00:00,436.79,Deposit,ATM,45.0,Male,4,19604.97,169.0,0
TXN000798,ACC7316,DEV639,247.4.19.78,MER48,2024-01-17 14:30:00,87.76,Withdrawal,Web,66.0,Female,3,29113.39,68.0,0
TXN000799,ACC7469,DEV871,146.110.1.92,MER93,2024-01-17 15:00:00,137.18,Payment,POS,20.0,Female,2,98292.44,52.0,0
TXN000800,ACC9915,DEV505,13.3.169.108,MER81,2024-01-17 15:30:00,97.04,Withdrawal,Mobile,60.0,Female,2,37668.08,154.0,1
TXN000801,ACC1224,DEV175,74.188.94.104,MER51,2024-01-17 16:00:00,405.12,Withdrawal,POS,23.0,Male,2,78480.37,162.0,1
TXN000802,ACC5208,DEV678,8.66.239.190,MER18,2024-01-17 16:30:00,11.87,Withdrawal,Web,48.0,Female,3,44958.14,160.0,0
TXN000803,ACC7283,DEV953,110.8.221.116,MER34,2024-01-17 17:00:00,104.31,Payment,ATM,55.0,Male,1,86477.54,155.0,0
TXN000804,ACC3048,DEV591,11.98.228.252,MER98,2024-01-17 17:30:00,174.21,Withdrawal,Mobile,32.0,Male,3,70523.47,229.0,0
TXN000805,ACC7233,DEV293,42.140.163.119,MER11,2024-01-17 18:00:00,235.47,Deposit,ATM,24.0,Female,3,2779.55,264.0,0
TXN000806,ACC2828,DEV261,141.11.36.73,MER28,2024-01-17 18:30:00,131.21,Withdrawal,ATM,60.0,Female,3,29791.79,260.0,0
TXN000807,ACC2917,DEV446,252.247.72.51,MER29,2024-01-17 19:00:00,359.4,Deposit,Mobile,47.0,Male,2,56020.24,65.0,0
TXN000808,ACC5234,DEV460,199.129.245.55,MER79,2024-01-17 19:30:00,427.07,Deposit,POS,44.0,Female,5,92654.32,264.0,1
TXN000809,ACC7988,DEV868,60.22.102.39,MER26,2024-01-17 20:00:00,9.97,Payment,POS,34.0,Female,1,10651.97,166.0,0
TXN000810,ACC3026,DEV683,64.230.84.150,MER98,2024-01-17 20:30:00,77.22,Withdrawal,ATM,72.0,Female,3,60315.67,35.0,0
TXN000811,ACC4744,DEV186,157.205.217.178,MER77,2024-01-17 21:00:00,3.56,Payment,POS,35.0,Male,2,30566.58,75.0,0
TXN000812,ACC1009,DEV361,197.246.222.88,MER93,2024-01-17 21:30:00,59.94,Deposit,Web,39.0,Female,1,88988.11,6.0,1
TXN000813,ACC1260,DEV313,31.177.19.235,MER12,2024-01-17 22:00:00,115.46,Transfer,ATM,73.0,Male,1,76634.38,54.0,0
TXN000814,ACC7038,DEV764,183.208.236.129,MER96,2024-01-17 22:30:00,362.52,Withdrawal,ATM,70.0,Male,3,37285.42,139.0,0
TXN000815,ACC3219,DEV821,153.12.121.102,MER60,2024-01-17 23:00:00,281.16,Payment,ATM,43.0,Female,3,17126.76,150.0,0
TXN000816,ACC8041,DEV672,220.105.118.69,MER91,2024-01-17 23:30:00,20.46,Transfer,Web,68.0,Female,1,1644.05,183.0,1
TXN000817,ACC3060,DEV879,195.185.98.81,MER35,2024-01-18 00:00:00,14.65,Withdrawal,ATM,44.0,Male,3,62302.88,268.0,0
TXN000818,ACC6287,DEV361,75.117.83.191,MER65,2024-01-18 00:30:00,133.47,Withdrawal,POS,57.0,Male,2,40909.32,208.0,0
TXN000819,ACC2619,DEV829,69.210.213.58,MER73,2024-01-18 01:00:00,113.93,Payment,POS,41.0,Female,1,31818.27,191.0,0
TXN000820,ACC9512,DEV382,188.210.125.110,MER17,2024-01-18 01:30:00,46.46,Transfer,POS,69.0,Male,3,98557.48,34.0,0
TXN000821,ACC2342,DEV747,62.143.127.215,MER90,2024-01-18 02:00:00,344.57,Payment,POS,25.0,Female,1,46881.14,63.0,1
TXN000822,ACC3832,DEV566,105.67.14.216,MER46,2024-01-18 02:30:00,393.35,Withdrawal,ATM,38.0,Male,3,75109.01,13.0,0
TXN000823,ACC3824,DEV479,236.182.34.182,MER36,2024-01-18 03:00:00,77.28,Withdrawal,Web,46.0,Female,2,18152.54,171.0,0
TXN000824,ACC2994,DEV461,14.176.210.101,MER54,2024-01-18 03:30:00,331.5,Deposit,Mobile,60.0,Male,2,1838.8,283.0,1
TXN000825,ACC4490,DEV548,100.6.29.210,MER13,2024-01-18 04:00:00,72.66,Withdrawal,POS,38.0,Female,2,42047.48,195.0,0
TXN000826,ACC8984,DEV540,49.216.143.110,MER95,2024-01-18 04:30:00,200.24,Withdrawal,Mobile,20.0,Female,1,66733.65,246.0,1
TXN000827,ACC2604,DEV192,246.231.178.71,MER97,2024-01-18 05:00:00,96.92,Transfer,Mobile,48.0,Male,5,50906.57,282.0,0
TXN000828,ACC1235,DEV720,210.219.79.243,MER46,2024-01-18 05:30:00,19.62,Transfer,ATM,72.0,Female,2,89101.39,158.0,0
TXN000829,ACC2908,DEV852,83.41.16.190,MER80,2024-01-18 06:00:00,394.53,Deposit,POS,44.0,Male,2,43680.95,164.0,0
TXN000830,ACC9567,DEV966,173.204.6.154,MER42,2024-01-18 06:30:00,90.8,Deposit,POS,63.0,Male,1,31444.78,269.0,0
TXN000831,ACC4530,DEV523,10.33.35.152,MER40,2024-01-18 07:00:00,198.91,Deposit,POS,44.0,Male,4,91646.84,239.0,1
TXN000832,ACC6256,DEV241,6.151.145.214,MER64,2024-01-18 07:30:00,68.63,Payment,Mobile,26.0,Male,4,40976.83,203.0,1
TXN000833,ACC3635,DEV390,134.28.125.152,MER21,2024-01-18 08:00:00,2.86,Payment,POS,74.0,Female,5,27329.96,37.0,0
TXN000834,ACC9162,DEV531,183.80.173.151,MER20,2024-01-18 08:30:00,15.89,Deposit,POS,50.0,Male,1,10217.28,93.0,0
TXN000835,ACC3560,DEV848,75.25.126.114,MER97,2024-01-18 09:00:00,102.84,Payment,Web,50.0,Male,5,79434.32,99.0,0
TXN000836,ACC6415,DEV951,126.225.27.130,MER81,2024-01-18 09:30:00,175.66,Withdrawal,ATM,43.0,Male,4,82596.6,225.0,0
TXN000837,ACC4391,DEV923,75.165.188.77,MER41,2024-01-18 10:00:00,61.14,Deposit,POS,45.0,Female,5,3813.13,73.0,1
TXN000838,ACC6951,DEV788,179.89.175.20,MER66,2024-01-18 10:30:00,178.36,Deposit,POS,61.0,Male,3,36185.24,298.0,0
TXN000839,ACC6468,DEV752,54.183.102.221,MER47,2024-01-18 11:00:00,179.92,Payment,ATM,60.0,Female,2,75112.71,241.0,1
TXN000840,ACC9007,DEV800,59.71.178.19,MER69,2024-01-18 11:30:00,182.58,Transfer,ATM,48.0,Female,5,94664.99,164.0,1
TXN000841,ACC7413,DEV148,112.223.213.58,MER95,2024-01-18 12:00:00,101.75,Deposit,Mobile,70.0,Male,1,38092.92,280.0,0
TXN000842,ACC7941,DEV401,71.136.108.128,MER28,2024-01-18 12:30:00,369.56,Payment,Mobile,18.0,Female,1,87269.32,294.0,1
TXN000843,ACC5820,DEV980,157.190.199.55,MER93,2024-01-18 13:00:00,100.77,Payment,Mobile,37.0,Male,2,39675.18,46.0,1
TXN000844,ACC3898,DEV289,246.195.34.122,MER65,2024-01-18 13:30:00,89.75,Transfer,ATM,29.0,Female,3,18359.72,70.0,0
TXN000845,ACC8546,DEV235,131.245.236.103,MER23,2024-01-18 14:00:00,33.36,Deposit,Web,34.0,Female,2,842.89,25.0,0
TXN000846,ACC1077,DEV654,7.26.0.218,MER42,2024-01-18 14:30:00,55.15,Transfer,POS,32.0,Male,1,33353.01,74.0,0
TXN000847,ACC8577,DEV503,208.229.198.171,MER19,2024-01-18 15:00:00,6.49,Withdrawal,ATM,51.0,Female,4,38158.27,265.0,0
TXN000848,ACC5227,DEV991,87.40.122.74,MER89,2024-01-18 15:30:00,150.58,Transfer,Web,67.0,Male,2,94539.19,250.0,0
TXN000849,ACC1600,DEV964,42.116.160.177,MER73,2024-01-18 16:00:00,42.86,Transfer,ATM,33.0,Female,2,21003.99,239.0,0
TXN000850,ACC2065,DEV701,63.227.164.232,MER73,2024-01-18 16:30:00,54.39,Payment,Web,21.0,Male,2,38531.96,276.0,0
TXN000851,ACC3136,DEV906,187.126.208.226,MER71,2024-01-18 17:00:00,220.98,Transfer,ATM,25.0,Male,3,3002.84,103.0,1
TXN000852,ACC7943,DEV440,176.132.47.223,MER77,2024-01-18 17:30:00,59.45,Withdrawal,ATM,51.0,Male,1,76472.2,39.0,0
TXN000853,ACC8804,DEV856,3.115.174.189,MER52,2024-01-18 18:00:00,41.6,Payment,Web,63.0,Male,2,91556.55,175.0,0
TXN000854,ACC7565,DEV803,99.115.13.190,MER89,2024-01-18 18:30:00,27.78,Withdrawal,Web,42.0,Female,4,24163.15,114.0,0
TXN000855,ACC6984,DEV417,112.252.60.158,MER68,2024-01-18 19:00:00,223.65,Transfer,Web,32.0,Male,2,43185.01,299.0,1
TXN000856,ACC6142,DEV717,95.16.123.23,MER61,2024-01-18 19:30:00,20.84,Withdrawal,Web,45.0,Male,4,12650.21,14.0,1
TXN000857,ACC5670,DEV462,116.150.81.49,MER28,2024-01-18 20:00:00,90.7,Withdrawal,Web,26.0,Male,5,45955.13,206.0,0
TXN000858,ACC3190,DEV921,246.205.241.78,MER30,2024-01-18 20:30:00,106.07,Transfer,Web,19.0,Male,2,13767.58,261.0,1
TXN000859,ACC3712,DEV481,79.69.26.14,MER31,2024-01-18 21:00:00,174.42,Transfer,Web,34.0,Female,3,52573.18,266.0,0
TXN000860,ACC3192,DEV332,50.35.246.7,MER18,2024-01-18 21:30:00,150.47,Payment,Web,27.0,Male,5,73594.89,185.0,0
TXN000861,ACC2248,DEV876,79.130.189.46,MER18,2024-01-18 22:00:00,249.68,Payment,ATM,26.0,Female,4,55557.61,70.0,0
TXN000862,ACC5033,DEV443,205.104.97.215,MER82,2024-01-18 22:30:00,6.87,Deposit,Web,48.0,Male,2,24899.35,298.0,1
TXN000863,ACC2997,DEV648,232.95.188.159,MER36,2024-01-18 23:00:00,52.74,Payment,Web,19.0,Male,4,35702.7,165.0,1
TXN000864,ACC4687,DEV916,222.115.240.12,MER26,2024-01-18 23:30:00,49.3,Transfer,ATM,41.0,Male,1,64037.99,71.0,0
TXN000865,ACC5018,DEV652,1.33.189.78,MER53,2024-01-19 00:00:00,23.68,Withdrawal,ATM,,Male,3,59180.66,104.0,0
TXN000866,ACC2970,DEV628,236.77.120.92,MER54,2024-01-19 00:30:00,51.2,Withdrawal,Mobile,34.0,Male,3,14109.09,81.0,0
TXN000867,ACC9389,DEV955,98.81.245.198,MER17,2024-01-19 01:00:00,55.61,Payment,Mobile,60.0,Male,2,84572.47,39.0,0
TXN000868,ACC6765,DEV888,221.246.158.191,MER89,2024-01-19 01:30:00,110.69,Payment,Web,66.0,Female,3,47781.3,49.0,0
TXN000869,ACC2202,DEV918,253.152.37.13,MER27,2024-01-19 02:00:00,163.46,Transfer,Web,27.0,Female,1,16655.74,154.0,0
TXN000870,ACC9135,DEV670,136.90.53.129,MER42,2024-01-19 02:30:00,71.97,Withdrawal,Mobile,67.0,Male,2,12721.24,72.0,0
TXN000871,ACC6567,DEV282,209.100.205.88,MER10,2024-01-19 03:00:00,190.66,Deposit,Mobile,72.0,Male,2,96572.4,258.0,0
TXN000872,ACC8667,DEV140,56.93.92.83,MER85,2024-01-19 03:30:00,61.46,Deposit,POS,45.0,Male,5,28512.74,21.0,0
TXN000873,ACC6742,DEV650,85.188.244.21,MER15,2024-01-19 04:00:00,51.43,Payment,POS,55.0,Female,5,90905.06,265.0,0
TXN000874,ACC6788,DEV496,35.228.15.49,MER50,2024-01-19 04:30:00,116.87,Deposit,Web,65.0,Male,4,41353.24,217.0,0
TXN000875,ACC6408,DEV803,122.127.112.170,MER64,2024-01-19 05:00:00,3.6,Transfer,POS,45.0,Female,1,38899.18,260.0,1
TXN000876,ACC9669,DEV878,17.79.185.246,MER14,2024-01-19 05:30:00,12.47,Deposit,Mobile,67.0,Female,2,70242.43,220.0,0
TXN000877,ACC1922,DEV593,130.131.84.166,MER68,2024-01-19 06:00:00,81.18,Payment,Web,69.0,Female,5,1483.39,290.0,0
TXN000878,ACC1419,DEV758,226.93.133.80,MER89,2024-01-19 06:30:00,429.48,Transfer,ATM,67.0,Female,1,34139.91,11.0,0
TXN000879,ACC3204,DEV432,231.216.68.68,MER27,2024-01-19 07:00:00,191.76,Withdrawal,ATM,18.0,Female,2,30613.25,203.0,0
TXN000880,ACC2120,DEV226,148.191.15.50,MER58,2024-01-19 07:30:00,13.84,Transfer,Mobile,20.0,Male,2,,95.0,0
TXN000881,ACC1950,DEV657,105.164.231.200,MER91,2024-01-19 08:00:00,280.93,Payment,POS,32.0,Female,3,53147.79,151.0,1
TXN000882,ACC3336,DEV656,197.169.184.65,MER74,2024-01-19 08:30:00,197.68,Payment,ATM,69.0,Female,4,36774.73,154.0,0
TXN000883,ACC6373,DEV100,9.106.99.85,MER92,2024-01-19 09:00:00,141.61,Deposit,POS,27.0,Male,1,26974.89,56.0,0
TXN000884,ACC3243,DEV267,64.213.21.161,MER63,2024-01-19 09:30:00,257.46,Deposit,ATM,38.0,Male,2,59255.73,247.0,0
TXN000885,ACC3645,DEV719,183.156.165.250,MER70,2024-01-19 10:00:00,77.65,Withdrawal,POS,54.0,Female,1,15591.48,223.0,1
TXN000886,ACC5612,DEV118,110.96.17.70,MER17,2024-01-19 10:30:00,37.56,Withdrawal,ATM,32.0,Male,1,24997.37,10.0,0
TXN000887,ACC2865,DEV431,193.126.96.0,MER12,2024-01-19 11:00:00,107.62,Payment,ATM,40.0,Male,1,29714.41,113.0,1
TXN000888,ACC7028,DEV683,216.131.3.124,MER34,2024-01-19 11:30:00,119.39,Payment,Web,31.0,Male,2,60986.94,70.0,0
TXN000889,ACC8326,DEV555,82.26.170.58,MER78,2024-01-19 12:00:00,115.93,Payment,Web,32.0,Female,2,37638.87,14.0,0
